time_id,date,time,hour,minute,day_name,day_of_week,is_weekend,week_of_year,month,quarter,year
202405281100,2024-05-28,11:00,11,0,Tuesday,2,0,22,5,2,2024
202405281130,2024-05-28,11:30,11,30,Tuesday,2,0,22,5,2,2024
202405281200,2024-05-28,12:00,12,0,Tuesday,2,0,22,5,2,2024
202405281230,2024-05-28,12:30,12,30,Tuesday,2,0,22,5,2,2024
202405281300,2024-05-28,13:00,13,0,Tuesday,2,0,22,5,2,2024
202405281330,2024-05-28,13:30,13,30,Tuesday,2,0,22,5,2,2024
202405281400,2024-05-28,14:00,14,0,Tuesday,2,0,22,5,2,2024
202405281430,2024-05-28,14:30,14,30,Tuesday,2,0,22,5,2,2024
202405281500,2024-05-28,15:00,15,0,Tuesday,2,0,22,5,2,2024
202405281530,2024-05-28,15:30,15,30,Tuesday,2,0,22,5,2,2024
202405281600,2024-05-28,16:00,16,0,Tuesday,2,0,22,5,2,2024
202405281630,2024-05-28,16:30,16,30,Tuesday,2,0,22,5,2,2024
202405281700,2024-05-28,17:00,17,0,Tuesday,2,0,22,5,2,2024
202405281730,2024-05-28,17:30,17,30,Tuesday,2,0,22,5,2,2024
202405281800,2024-05-28,18:00,18,0,Tuesday,2,0,22,5,2,2024
202405281830,2024-05-28,18:30,18,30,Tuesday,2,0,22,5,2,2024
202405281900,2024-05-28,19:00,19,0,Tuesday,2,0,22,5,2,2024
202405281930,2024-05-28,19:30,19,30,Tuesday,2,0,22,5,2,2024
202405282000,2024-05-28,20:00,20,0,Tuesday,2,0,22,5,2,2024
202405282030,2024-05-28,20:30,20,30,Tuesday,2,0,22,5,2,2024
202405282100,2024-05-28,21:00,21,0,Tuesday,2,0,22,5,2,2024
202405282130,2024-05-28,21:30,21,30,Tuesday,2,0,22,5,2,2024
202405282200,2024-05-28,22:00,22,0,Tuesday,2,0,22,5,2,2024
202405282230,2024-05-28,22:30,22,30,Tuesday,2,0,22,5,2,2024
202405282300,2024-05-28,23:00,23,0,Tuesday,2,0,22,5,2,2024
202405282330,2024-05-28,23:30,23,30,Tuesday,2,0,22,5,2,2024
202405290900,2024-05-29,09:00,9,0,Wednesday,3,0,22,5,2,2024
202405290930,2024-05-29,09:30,9,30,Wednesday,3,0,22,5,2,2024
202405291000,2024-05-29,10:00,10,0,Wednesday,3,0,22,5,2,2024
202405291030,2024-05-29,10:30,10,30,Wednesday,3,0,22,5,2,2024
202405291100,2024-05-29,11:00,11,0,Wednesday,3,0,22,5,2,2024
202405291130,2024-05-29,11:30,11,30,Wednesday,3,0,22,5,2,2024
202405291200,2024-05-29,12:00,12,0,Wednesday,3,0,22,5,2,2024
202405291230,2024-05-29,12:30,12,30,Wednesday,3,0,22,5,2,2024
202405291300,2024-05-29,13:00,13,0,Wednesday,3,0,22,5,2,2024
202405291330,2024-05-29,13:30,13,30,Wednesday,3,0,22,5,2,2024
202405291400,2024-05-29,14:00,14,0,Wednesday,3,0,22,5,2,2024
202405291430,2024-05-29,14:30,14,30,Wednesday,3,0,22,5,2,2024
202405291500,2024-05-29,15:00,15,0,Wednesday,3,0,22,5,2,2024
202405291530,2024-05-29,15:30,15,30,Wednesday,3,0,22,5,2,2024
202405291600,2024-05-29,16:00,16,0,Wednesday,3,0,22,5,2,2024
202405291630,2024-05-29,16:30,16,30,Wednesday,3,0,22,5,2,2024
202405291700,2024-05-29,17:00,17,0,Wednesday,3,0,22,5,2,2024
202405291730,2024-05-29,17:30,17,30,Wednesday,3,0,22,5,2,2024
202405291800,2024-05-29,18:00,18,0,Wednesday,3,0,22,5,2,2024
202405291830,2024-05-29,18:30,18,30,Wednesday,3,0,22,5,2,2024
202405291900,2024-05-29,19:00,19,0,Wednesday,3,0,22,5,2,2024
202405291930,2024-05-29,19:30,19,30,Wednesday,3,0,22,5,2,2024
202405292000,2024-05-29,20:00,20,0,Wednesday,3,0,22,5,2,2024
202405292030,2024-05-29,20:30,20,30,Wednesday,3,0,22,5,2,2024
202405292100,2024-05-29,21:00,21,0,Wednesday,3,0,22,5,2,2024
202405292130,2024-05-29,21:30,21,30,Wednesday,3,0,22,5,2,2024
202405292200,2024-05-29,22:00,22,0,Wednesday,3,0,22,5,2,2024
202405292230,2024-05-29,22:30,22,30,Wednesday,3,0,22,5,2,2024
202405292300,2024-05-29,23:00,23,0,Wednesday,3,0,22,5,2,2024
202405292330,2024-05-29,23:30,23,30,Wednesday,3,0,22,5,2,2024
202405300900,2024-05-30,09:00,9,0,Thursday,4,0,22,5,2,2024
202405300930,2024-05-30,09:30,9,30,Thursday,4,0,22,5,2,2024
202405301000,2024-05-30,10:00,10,0,Thursday,4,0,22,5,2,2024
202405301030,2024-05-30,10:30,10,30,Thursday,4,0,22,5,2,2024
202405301100,2024-05-30,11:00,11,0,Thursday,4,0,22,5,2,2024
202405301130,2024-05-30,11:30,11,30,Thursday,4,0,22,5,2,2024
202405301200,2024-05-30,12:00,12,0,Thursday,4,0,22,5,2,2024
202405301230,2024-05-30,12:30,12,30,Thursday,4,0,22,5,2,2024
202405301300,2024-05-30,13:00,13,0,Thursday,4,0,22,5,2,2024
202405301330,2024-05-30,13:30,13,30,Thursday,4,0,22,5,2,2024
202405301400,2024-05-30,14:00,14,0,Thursday,4,0,22,5,2,2024
202405301430,2024-05-30,14:30,14,30,Thursday,4,0,22,5,2,2024
202405301500,2024-05-30,15:00,15,0,Thursday,4,0,22,5,2,2024
202405301530,2024-05-30,15:30,15,30,Thursday,4,0,22,5,2,2024
202405301600,2024-05-30,16:00,16,0,Thursday,4,0,22,5,2,2024
202405301630,2024-05-30,16:30,16,30,Thursday,4,0,22,5,2,2024
202405301700,2024-05-30,17:00,17,0,Thursday,4,0,22,5,2,2024
202405301730,2024-05-30,17:30,17,30,Thursday,4,0,22,5,2,2024
202405301800,2024-05-30,18:00,18,0,Thursday,4,0,22,5,2,2024
202405301830,2024-05-30,18:30,18,30,Thursday,4,0,22,5,2,2024
202405301900,2024-05-30,19:00,19,0,Thursday,4,0,22,5,2,2024
202405301930,2024-05-30,19:30,19,30,Thursday,4,0,22,5,2,2024
202405302000,2024-05-30,20:00,20,0,Thursday,4,0,22,5,2,2024
202405302030,2024-05-30,20:30,20,30,Thursday,4,0,22,5,2,2024
202405302100,2024-05-30,21:00,21,0,Thursday,4,0,22,5,2,2024
202405302130,2024-05-30,21:30,21,30,Thursday,4,0,22,5,2,2024
202405302200,2024-05-30,22:00,22,0,Thursday,4,0,22,5,2,2024
202405302230,2024-05-30,22:30,22,30,Thursday,4,0,22,5,2,2024
202405302300,2024-05-30,23:00,23,0,Thursday,4,0,22,5,2,2024
202405302330,2024-05-30,23:30,23,30,Thursday,4,0,22,5,2,2024
202405310900,2024-05-31,09:00,9,0,Friday,5,0,22,5,2,2024
202405310930,2024-05-31,09:30,9,30,Friday,5,0,22,5,2,2024
202405311000,2024-05-31,10:00,10,0,Friday,5,0,22,5,2,2024
202405311030,2024-05-31,10:30,10,30,Friday,5,0,22,5,2,2024
202405311100,2024-05-31,11:00,11,0,Friday,5,0,22,5,2,2024
202405311130,2024-05-31,11:30,11,30,Friday,5,0,22,5,2,2024
202405311200,2024-05-31,12:00,12,0,Friday,5,0,22,5,2,2024
202405311230,2024-05-31,12:30,12,30,Friday,5,0,22,5,2,2024
202405311300,2024-05-31,13:00,13,0,Friday,5,0,22,5,2,2024
202405311330,2024-05-31,13:30,13,30,Friday,5,0,22,5,2,2024
202405311400,2024-05-31,14:00,14,0,Friday,5,0,22,5,2,2024
202405311430,2024-05-31,14:30,14,30,Friday,5,0,22,5,2,2024
202405311500,2024-05-31,15:00,15,0,Friday,5,0,22,5,2,2024
202405311530,2024-05-31,15:30,15,30,Friday,5,0,22,5,2,2024
202405311600,2024-05-31,16:00,16,0,Friday,5,0,22,5,2,2024
202405311630,2024-05-31,16:30,16,30,Friday,5,0,22,5,2,2024
202405311700,2024-05-31,17:00,17,0,Friday,5,0,22,5,2,2024
202405311730,2024-05-31,17:30,17,30,Friday,5,0,22,5,2,2024
202405311800,2024-05-31,18:00,18,0,Friday,5,0,22,5,2,2024
202405311830,2024-05-31,18:30,18,30,Friday,5,0,22,5,2,2024
202405311900,2024-05-31,19:00,19,0,Friday,5,0,22,5,2,2024
202405311930,2024-05-31,19:30,19,30,Friday,5,0,22,5,2,2024
202405312000,2024-05-31,20:00,20,0,Friday,5,0,22,5,2,2024
202405312030,2024-05-31,20:30,20,30,Friday,5,0,22,5,2,2024
202405312100,2024-05-31,21:00,21,0,Friday,5,0,22,5,2,2024
202405312130,2024-05-31,21:30,21,30,Friday,5,0,22,5,2,2024
202405312200,2024-05-31,22:00,22,0,Friday,5,0,22,5,2,2024
202405312230,2024-05-31,22:30,22,30,Friday,5,0,22,5,2,2024
202405312300,2024-05-31,23:00,23,0,Friday,5,0,22,5,2,2024
202405312330,2024-05-31,23:30,23,30,Friday,5,0,22,5,2,2024
202406010900,2024-06-01,09:00,9,0,Saturday,6,1,22,6,2,2024
202406010930,2024-06-01,09:30,9,30,Saturday,6,1,22,6,2,2024
202406011000,2024-06-01,10:00,10,0,Saturday,6,1,22,6,2,2024
202406011030,2024-06-01,10:30,10,30,Saturday,6,1,22,6,2,2024
202406011100,2024-06-01,11:00,11,0,Saturday,6,1,22,6,2,2024
202406011130,2024-06-01,11:30,11,30,Saturday,6,1,22,6,2,2024
202406011200,2024-06-01,12:00,12,0,Saturday,6,1,22,6,2,2024
202406011230,2024-06-01,12:30,12,30,Saturday,6,1,22,6,2,2024
202406011300,2024-06-01,13:00,13,0,Saturday,6,1,22,6,2,2024
202406011330,2024-06-01,13:30,13,30,Saturday,6,1,22,6,2,2024
202406011400,2024-06-01,14:00,14,0,Saturday,6,1,22,6,2,2024
202406011430,2024-06-01,14:30,14,30,Saturday,6,1,22,6,2,2024
202406011500,2024-06-01,15:00,15,0,Saturday,6,1,22,6,2,2024
202406011530,2024-06-01,15:30,15,30,Saturday,6,1,22,6,2,2024
202406011600,2024-06-01,16:00,16,0,Saturday,6,1,22,6,2,2024
202406011630,2024-06-01,16:30,16,30,Saturday,6,1,22,6,2,2024
202406011700,2024-06-01,17:00,17,0,Saturday,6,1,22,6,2,2024
202406011730,2024-06-01,17:30,17,30,Saturday,6,1,22,6,2,2024
202406011800,2024-06-01,18:00,18,0,Saturday,6,1,22,6,2,2024
202406011830,2024-06-01,18:30,18,30,Saturday,6,1,22,6,2,2024
202406011900,2024-06-01,19:00,19,0,Saturday,6,1,22,6,2,2024
202406011930,2024-06-01,19:30,19,30,Saturday,6,1,22,6,2,2024
202406012000,2024-06-01,20:00,20,0,Saturday,6,1,22,6,2,2024
202406012030,2024-06-01,20:30,20,30,Saturday,6,1,22,6,2,2024
202406012100,2024-06-01,21:00,21,0,Saturday,6,1,22,6,2,2024
202406012130,2024-06-01,21:30,21,30,Saturday,6,1,22,6,2,2024
202406012200,2024-06-01,22:00,22,0,Saturday,6,1,22,6,2,2024
202406012230,2024-06-01,22:30,22,30,Saturday,6,1,22,6,2,2024
202406012300,2024-06-01,23:00,23,0,Saturday,6,1,22,6,2,2024
202406012330,2024-06-01,23:30,23,30,Saturday,6,1,22,6,2,2024
202406020900,2024-06-02,09:00,9,0,Sunday,7,1,22,6,2,2024
202406020930,2024-06-02,09:30,9,30,Sunday,7,1,22,6,2,2024
202406021000,2024-06-02,10:00,10,0,Sunday,7,1,22,6,2,2024
202406021030,2024-06-02,10:30,10,30,Sunday,7,1,22,6,2,2024
202406021100,2024-06-02,11:00,11,0,Sunday,7,1,22,6,2,2024
202406021130,2024-06-02,11:30,11,30,Sunday,7,1,22,6,2,2024
202406021200,2024-06-02,12:00,12,0,Sunday,7,1,22,6,2,2024
202406021230,2024-06-02,12:30,12,30,Sunday,7,1,22,6,2,2024
202406021300,2024-06-02,13:00,13,0,Sunday,7,1,22,6,2,2024
202406021330,2024-06-02,13:30,13,30,Sunday,7,1,22,6,2,2024
202406021400,2024-06-02,14:00,14,0,Sunday,7,1,22,6,2,2024
202406021430,2024-06-02,14:30,14,30,Sunday,7,1,22,6,2,2024
202406021500,2024-06-02,15:00,15,0,Sunday,7,1,22,6,2,2024
202406021530,2024-06-02,15:30,15,30,Sunday,7,1,22,6,2,2024
202406021600,2024-06-02,16:00,16,0,Sunday,7,1,22,6,2,2024
202406021630,2024-06-02,16:30,16,30,Sunday,7,1,22,6,2,2024
202406021700,2024-06-02,17:00,17,0,Sunday,7,1,22,6,2,2024
202406021730,2024-06-02,17:30,17,30,Sunday,7,1,22,6,2,2024
202406021800,2024-06-02,18:00,18,0,Sunday,7,1,22,6,2,2024
202406021830,2024-06-02,18:30,18,30,Sunday,7,1,22,6,2,2024
202406021900,2024-06-02,19:00,19,0,Sunday,7,1,22,6,2,2024
202406021930,2024-06-02,19:30,19,30,Sunday,7,1,22,6,2,2024
202406022000,2024-06-02,20:00,20,0,Sunday,7,1,22,6,2,2024
202406022030,2024-06-02,20:30,20,30,Sunday,7,1,22,6,2,2024
202406022100,2024-06-02,21:00,21,0,Sunday,7,1,22,6,2,2024
202406022130,2024-06-02,21:30,21,30,Sunday,7,1,22,6,2,2024
202406022200,2024-06-02,22:00,22,0,Sunday,7,1,22,6,2,2024
202406022230,2024-06-02,22:30,22,30,Sunday,7,1,22,6,2,2024
202406022300,2024-06-02,23:00,23,0,Sunday,7,1,22,6,2,2024
202406022330,2024-06-02,23:30,23,30,Sunday,7,1,22,6,2,2024
202406030900,2024-06-03,09:00,9,0,Monday,1,0,23,6,2,2024
202406030930,2024-06-03,09:30,9,30,Monday,1,0,23,6,2,2024
202406031000,2024-06-03,10:00,10,0,Monday,1,0,23,6,2,2024
202406031030,2024-06-03,10:30,10,30,Monday,1,0,23,6,2,2024
202406031100,2024-06-03,11:00,11,0,Monday,1,0,23,6,2,2024
202406031130,2024-06-03,11:30,11,30,Monday,1,0,23,6,2,2024
202406031200,2024-06-03,12:00,12,0,Monday,1,0,23,6,2,2024
202406031230,2024-06-03,12:30,12,30,Monday,1,0,23,6,2,2024
202406031300,2024-06-03,13:00,13,0,Monday,1,0,23,6,2,2024
202406031330,2024-06-03,13:30,13,30,Monday,1,0,23,6,2,2024
202406031400,2024-06-03,14:00,14,0,Monday,1,0,23,6,2,2024
202406031430,2024-06-03,14:30,14,30,Monday,1,0,23,6,2,2024
202406031500,2024-06-03,15:00,15,0,Monday,1,0,23,6,2,2024
202406031530,2024-06-03,15:30,15,30,Monday,1,0,23,6,2,2024
202406031600,2024-06-03,16:00,16,0,Monday,1,0,23,6,2,2024
202406031630,2024-06-03,16:30,16,30,Monday,1,0,23,6,2,2024
202406031700,2024-06-03,17:00,17,0,Monday,1,0,23,6,2,2024
202406031730,2024-06-03,17:30,17,30,Monday,1,0,23,6,2,2024
202406031800,2024-06-03,18:00,18,0,Monday,1,0,23,6,2,2024
202406031830,2024-06-03,18:30,18,30,Monday,1,0,23,6,2,2024
202406031900,2024-06-03,19:00,19,0,Monday,1,0,23,6,2,2024
202406031930,2024-06-03,19:30,19,30,Monday,1,0,23,6,2,2024
202406032000,2024-06-03,20:00,20,0,Monday,1,0,23,6,2,2024
202406032030,2024-06-03,20:30,20,30,Monday,1,0,23,6,2,2024
202406032100,2024-06-03,21:00,21,0,Monday,1,0,23,6,2,2024
202406032130,2024-06-03,21:30,21,30,Monday,1,0,23,6,2,2024
202406032200,2024-06-03,22:00,22,0,Monday,1,0,23,6,2,2024
202406032230,2024-06-03,22:30,22,30,Monday,1,0,23,6,2,2024
202406032300,2024-06-03,23:00,23,0,Monday,1,0,23,6,2,2024
202406032330,2024-06-03,23:30,23,30,Monday,1,0,23,6,2,2024
202406040900,2024-06-04,09:00,9,0,Tuesday,2,0,23,6,2,2024
202406040930,2024-06-04,09:30,9,30,Tuesday,2,0,23,6,2,2024
202406041000,2024-06-04,10:00,10,0,Tuesday,2,0,23,6,2,2024
202406041030,2024-06-04,10:30,10,30,Tuesday,2,0,23,6,2,2024
202406041100,2024-06-04,11:00,11,0,Tuesday,2,0,23,6,2,2024
202406041130,2024-06-04,11:30,11,30,Tuesday,2,0,23,6,2,2024
202406041200,2024-06-04,12:00,12,0,Tuesday,2,0,23,6,2,2024
202406041230,2024-06-04,12:30,12,30,Tuesday,2,0,23,6,2,2024
202406041300,2024-06-04,13:00,13,0,Tuesday,2,0,23,6,2,2024
202406041330,2024-06-04,13:30,13,30,Tuesday,2,0,23,6,2,2024
202406041400,2024-06-04,14:00,14,0,Tuesday,2,0,23,6,2,2024
202406041430,2024-06-04,14:30,14,30,Tuesday,2,0,23,6,2,2024
202406041500,2024-06-04,15:00,15,0,Tuesday,2,0,23,6,2,2024
202406041530,2024-06-04,15:30,15,30,Tuesday,2,0,23,6,2,2024
202406041600,2024-06-04,16:00,16,0,Tuesday,2,0,23,6,2,2024
202406041630,2024-06-04,16:30,16,30,Tuesday,2,0,23,6,2,2024
202406041700,2024-06-04,17:00,17,0,Tuesday,2,0,23,6,2,2024
202406041730,2024-06-04,17:30,17,30,Tuesday,2,0,23,6,2,2024
202406041800,2024-06-04,18:00,18,0,Tuesday,2,0,23,6,2,2024
202406041830,2024-06-04,18:30,18,30,Tuesday,2,0,23,6,2,2024
202406041900,2024-06-04,19:00,19,0,Tuesday,2,0,23,6,2,2024
202406041930,2024-06-04,19:30,19,30,Tuesday,2,0,23,6,2,2024
202406042000,2024-06-04,20:00,20,0,Tuesday,2,0,23,6,2,2024
202406042030,2024-06-04,20:30,20,30,Tuesday,2,0,23,6,2,2024
202406042100,2024-06-04,21:00,21,0,Tuesday,2,0,23,6,2,2024
202406042130,2024-06-04,21:30,21,30,Tuesday,2,0,23,6,2,2024
202406042200,2024-06-04,22:00,22,0,Tuesday,2,0,23,6,2,2024
202406042230,2024-06-04,22:30,22,30,Tuesday,2,0,23,6,2,2024
202406042300,2024-06-04,23:00,23,0,Tuesday,2,0,23,6,2,2024
202406042330,2024-06-04,23:30,23,30,Tuesday,2,0,23,6,2,2024
202406050900,2024-06-05,09:00,9,0,Wednesday,3,0,23,6,2,2024
202406050930,2024-06-05,09:30,9,30,Wednesday,3,0,23,6,2,2024
202406051000,2024-06-05,10:00,10,0,Wednesday,3,0,23,6,2,2024
202406051030,2024-06-05,10:30,10,30,Wednesday,3,0,23,6,2,2024
202406051100,2024-06-05,11:00,11,0,Wednesday,3,0,23,6,2,2024
202406051130,2024-06-05,11:30,11,30,Wednesday,3,0,23,6,2,2024
202406051200,2024-06-05,12:00,12,0,Wednesday,3,0,23,6,2,2024
202406051230,2024-06-05,12:30,12,30,Wednesday,3,0,23,6,2,2024
202406051300,2024-06-05,13:00,13,0,Wednesday,3,0,23,6,2,2024
202406051330,2024-06-05,13:30,13,30,Wednesday,3,0,23,6,2,2024
202406051400,2024-06-05,14:00,14,0,Wednesday,3,0,23,6,2,2024
202406051430,2024-06-05,14:30,14,30,Wednesday,3,0,23,6,2,2024
202406051500,2024-06-05,15:00,15,0,Wednesday,3,0,23,6,2,2024
202406051530,2024-06-05,15:30,15,30,Wednesday,3,0,23,6,2,2024
202406051600,2024-06-05,16:00,16,0,Wednesday,3,0,23,6,2,2024
202406051630,2024-06-05,16:30,16,30,Wednesday,3,0,23,6,2,2024
202406051700,2024-06-05,17:00,17,0,Wednesday,3,0,23,6,2,2024
202406051730,2024-06-05,17:30,17,30,Wednesday,3,0,23,6,2,2024
202406051800,2024-06-05,18:00,18,0,Wednesday,3,0,23,6,2,2024
202406051830,2024-06-05,18:30,18,30,Wednesday,3,0,23,6,2,2024
202406051900,2024-06-05,19:00,19,0,Wednesday,3,0,23,6,2,2024
202406051930,2024-06-05,19:30,19,30,Wednesday,3,0,23,6,2,2024
202406052000,2024-06-05,20:00,20,0,Wednesday,3,0,23,6,2,2024
202406052030,2024-06-05,20:30,20,30,Wednesday,3,0,23,6,2,2024
202406052100,2024-06-05,21:00,21,0,Wednesday,3,0,23,6,2,2024
202406052130,2024-06-05,21:30,21,30,Wednesday,3,0,23,6,2,2024
202406052200,2024-06-05,22:00,22,0,Wednesday,3,0,23,6,2,2024
202406052230,2024-06-05,22:30,22,30,Wednesday,3,0,23,6,2,2024
202406052300,2024-06-05,23:00,23,0,Wednesday,3,0,23,6,2,2024
202406052330,2024-06-05,23:30,23,30,Wednesday,3,0,23,6,2,2024
202406060900,2024-06-06,09:00,9,0,Thursday,4,0,23,6,2,2024
202406060930,2024-06-06,09:30,9,30,Thursday,4,0,23,6,2,2024
202406061000,2024-06-06,10:00,10,0,Thursday,4,0,23,6,2,2024
202406061030,2024-06-06,10:30,10,30,Thursday,4,0,23,6,2,2024
202406061100,2024-06-06,11:00,11,0,Thursday,4,0,23,6,2,2024
202406061130,2024-06-06,11:30,11,30,Thursday,4,0,23,6,2,2024
202406061200,2024-06-06,12:00,12,0,Thursday,4,0,23,6,2,2024
202406061230,2024-06-06,12:30,12,30,Thursday,4,0,23,6,2,2024
202406061300,2024-06-06,13:00,13,0,Thursday,4,0,23,6,2,2024
202406061330,2024-06-06,13:30,13,30,Thursday,4,0,23,6,2,2024
202406061400,2024-06-06,14:00,14,0,Thursday,4,0,23,6,2,2024
202406061430,2024-06-06,14:30,14,30,Thursday,4,0,23,6,2,2024
202406061500,2024-06-06,15:00,15,0,Thursday,4,0,23,6,2,2024
202406061530,2024-06-06,15:30,15,30,Thursday,4,0,23,6,2,2024
202406061600,2024-06-06,16:00,16,0,Thursday,4,0,23,6,2,2024
202406061630,2024-06-06,16:30,16,30,Thursday,4,0,23,6,2,2024
202406061700,2024-06-06,17:00,17,0,Thursday,4,0,23,6,2,2024
202406061730,2024-06-06,17:30,17,30,Thursday,4,0,23,6,2,2024
202406061800,2024-06-06,18:00,18,0,Thursday,4,0,23,6,2,2024
202406061830,2024-06-06,18:30,18,30,Thursday,4,0,23,6,2,2024
202406061900,2024-06-06,19:00,19,0,Thursday,4,0,23,6,2,2024
202406061930,2024-06-06,19:30,19,30,Thursday,4,0,23,6,2,2024
202406062000,2024-06-06,20:00,20,0,Thursday,4,0,23,6,2,2024
202406062030,2024-06-06,20:30,20,30,Thursday,4,0,23,6,2,2024
202406062100,2024-06-06,21:00,21,0,Thursday,4,0,23,6,2,2024
202406062130,2024-06-06,21:30,21,30,Thursday,4,0,23,6,2,2024
202406062200,2024-06-06,22:00,22,0,Thursday,4,0,23,6,2,2024
202406062230,2024-06-06,22:30,22,30,Thursday,4,0,23,6,2,2024
202406062300,2024-06-06,23:00,23,0,Thursday,4,0,23,6,2,2024
202406062330,2024-06-06,23:30,23,30,Thursday,4,0,23,6,2,2024
202406070900,2024-06-07,09:00,9,0,Friday,5,0,23,6,2,2024
202406070930,2024-06-07,09:30,9,30,Friday,5,0,23,6,2,2024
202406071000,2024-06-07,10:00,10,0,Friday,5,0,23,6,2,2024
202406071030,2024-06-07,10:30,10,30,Friday,5,0,23,6,2,2024
202406071100,2024-06-07,11:00,11,0,Friday,5,0,23,6,2,2024
202406071130,2024-06-07,11:30,11,30,Friday,5,0,23,6,2,2024
202406071200,2024-06-07,12:00,12,0,Friday,5,0,23,6,2,2024
202406071230,2024-06-07,12:30,12,30,Friday,5,0,23,6,2,2024
202406071300,2024-06-07,13:00,13,0,Friday,5,0,23,6,2,2024
202406071330,2024-06-07,13:30,13,30,Friday,5,0,23,6,2,2024
202406071400,2024-06-07,14:00,14,0,Friday,5,0,23,6,2,2024
202406071430,2024-06-07,14:30,14,30,Friday,5,0,23,6,2,2024
202406071500,2024-06-07,15:00,15,0,Friday,5,0,23,6,2,2024
202406071530,2024-06-07,15:30,15,30,Friday,5,0,23,6,2,2024
202406071600,2024-06-07,16:00,16,0,Friday,5,0,23,6,2,2024
202406071630,2024-06-07,16:30,16,30,Friday,5,0,23,6,2,2024
202406071700,2024-06-07,17:00,17,0,Friday,5,0,23,6,2,2024
202406071730,2024-06-07,17:30,17,30,Friday,5,0,23,6,2,2024
202406071800,2024-06-07,18:00,18,0,Friday,5,0,23,6,2,2024
202406071830,2024-06-07,18:30,18,30,Friday,5,0,23,6,2,2024
202406071900,2024-06-07,19:00,19,0,Friday,5,0,23,6,2,2024
202406071930,2024-06-07,19:30,19,30,Friday,5,0,23,6,2,2024
202406072000,2024-06-07,20:00,20,0,Friday,5,0,23,6,2,2024
202406072030,2024-06-07,20:30,20,30,Friday,5,0,23,6,2,2024
202406072100,2024-06-07,21:00,21,0,Friday,5,0,23,6,2,2024
202406072130,2024-06-07,21:30,21,30,Friday,5,0,23,6,2,2024
202406072200,2024-06-07,22:00,22,0,Friday,5,0,23,6,2,2024
202406072230,2024-06-07,22:30,22,30,Friday,5,0,23,6,2,2024
202406072300,2024-06-07,23:00,23,0,Friday,5,0,23,6,2,2024
202406072330,2024-06-07,23:30,23,30,Friday,5,0,23,6,2,2024
202406080900,2024-06-08,09:00,9,0,Saturday,6,1,23,6,2,2024
202406080930,2024-06-08,09:30,9,30,Saturday,6,1,23,6,2,2024
202406081000,2024-06-08,10:00,10,0,Saturday,6,1,23,6,2,2024
202406081030,2024-06-08,10:30,10,30,Saturday,6,1,23,6,2,2024
202406081100,2024-06-08,11:00,11,0,Saturday,6,1,23,6,2,2024
202406081130,2024-06-08,11:30,11,30,Saturday,6,1,23,6,2,2024
202406081200,2024-06-08,12:00,12,0,Saturday,6,1,23,6,2,2024
202406081230,2024-06-08,12:30,12,30,Saturday,6,1,23,6,2,2024
202406081300,2024-06-08,13:00,13,0,Saturday,6,1,23,6,2,2024
202406081330,2024-06-08,13:30,13,30,Saturday,6,1,23,6,2,2024
202406081400,2024-06-08,14:00,14,0,Saturday,6,1,23,6,2,2024
202406081430,2024-06-08,14:30,14,30,Saturday,6,1,23,6,2,2024
202406081500,2024-06-08,15:00,15,0,Saturday,6,1,23,6,2,2024
202406081530,2024-06-08,15:30,15,30,Saturday,6,1,23,6,2,2024
202406081600,2024-06-08,16:00,16,0,Saturday,6,1,23,6,2,2024
202406081630,2024-06-08,16:30,16,30,Saturday,6,1,23,6,2,2024
202406081700,2024-06-08,17:00,17,0,Saturday,6,1,23,6,2,2024
202406081730,2024-06-08,17:30,17,30,Saturday,6,1,23,6,2,2024
202406081800,2024-06-08,18:00,18,0,Saturday,6,1,23,6,2,2024
202406081830,2024-06-08,18:30,18,30,Saturday,6,1,23,6,2,2024
202406081900,2024-06-08,19:00,19,0,Saturday,6,1,23,6,2,2024
202406081930,2024-06-08,19:30,19,30,Saturday,6,1,23,6,2,2024
202406082000,2024-06-08,20:00,20,0,Saturday,6,1,23,6,2,2024
202406082030,2024-06-08,20:30,20,30,Saturday,6,1,23,6,2,2024
202406082100,2024-06-08,21:00,21,0,Saturday,6,1,23,6,2,2024
202406082130,2024-06-08,21:30,21,30,Saturday,6,1,23,6,2,2024
202406082200,2024-06-08,22:00,22,0,Saturday,6,1,23,6,2,2024
202406082230,2024-06-08,22:30,22,30,Saturday,6,1,23,6,2,2024
202406082300,2024-06-08,23:00,23,0,Saturday,6,1,23,6,2,2024
202406082330,2024-06-08,23:30,23,30,Saturday,6,1,23,6,2,2024
202406090900,2024-06-09,09:00,9,0,Sunday,7,1,23,6,2,2024
202406090930,2024-06-09,09:30,9,30,Sunday,7,1,23,6,2,2024
202406091000,2024-06-09,10:00,10,0,Sunday,7,1,23,6,2,2024
202406091030,2024-06-09,10:30,10,30,Sunday,7,1,23,6,2,2024
202406091100,2024-06-09,11:00,11,0,Sunday,7,1,23,6,2,2024
202406091130,2024-06-09,11:30,11,30,Sunday,7,1,23,6,2,2024
202406091200,2024-06-09,12:00,12,0,Sunday,7,1,23,6,2,2024
202406091230,2024-06-09,12:30,12,30,Sunday,7,1,23,6,2,2024
202406091300,2024-06-09,13:00,13,0,Sunday,7,1,23,6,2,2024
202406091330,2024-06-09,13:30,13,30,Sunday,7,1,23,6,2,2024
